# H2O
# mass		      x           	  y           	z       
  15.999	   0.00000000  	  0.00000000  	  0.11779	#O
  1.00784	  -0.53418382 	  0.53418382 	 -0.47116 	#H
  1.00784	   0.53418382 	 -0.53418382 	 -0.47116 	#H
